consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_vivienda,horas_alto_consumo,categoria
255.59,True,13,Casa,17,0
250.88,False,13,Departamento,13,0
446.68,True,19,Casa,20,0
1261.96,False,22,Casa,21,2
421.41,True,10,Casa,18,2
730.17,False,19,Casa,8,1
198.29,True,8,Casa,17,1
399.15,False,16,Pequeño Comercio,11,0
561.09,True,14,Casa,21,2
466.08,False,16,Departamento,12,1
375.39,True,16,Casa,19,1
275.06,False,7,Departamento,17,1
444.96,False,13,Departamento,17,1
166.34,True,8,Departamento,18,0
506.94,False,14,Casa,19,1
1284.67,False,16,Casa,17,2
773.61,False,24,Casa,12,1
628.17,True,14,Departamento,17,2
737.78,True,15,Casa,16,2
387.63,False,10,Departamento,11,1
195.29,True,7,Departamento,17,1
496.26,False,8,Casa,14,2
350.17,False,8,Casa,20,2
410.8,True,7,Departamento,20,2
524.12,False,10,Departamento,11,2
349.66,False,10,Departamento,14,1
422.15,True,10,Casa,17,2
628.82,False,18,Casa,16,1
626.04,True,10,Casa,14,2
394.6,True,11,Departamento,20,2
467.16,False,9,Casa,16,2
211.48,False,8,Casa,14,0
349.36,True,18,Departamento,20,0
579.41,True,14,Casa,19,2
327.68,False,12,Pequeño Comercio,5,0
191.03,True,11,Departamento,18,0
521.77,True,13,Departamento,19,2
169.86,True,13,Departamento,17,0
824.16,False,15,Casa,11,2
727.19,False,19,Pequeño Comercio,14,1
231.67,True,11,Casa,15,0
843.82,False,14,Casa,19,2
558.19,False,17,Casa,8,1
202.84,False,11,Departamento,18,0
879.91,False,16,Departamento,10,2
392.94,True,13,Casa,20,1
334.78,False,10,Departamento,7,1
1137.62,True,17,Casa,18,2
239.4,False,8,Casa,10,0
171.98,True,5,Departamento,18,1
229.21,False,6,Pequeño Comercio,18,2
436.17,True,8,Casa,19,2
507.75,True,13,Casa,23,2
473.58,False,18,Departamento,15,0
788.58,True,13,Casa,19,2
544.29,False,18,Casa,15,1
461.13,True,14,Casa,21,1
323.39,False,18,Departamento,2,0
301.9,True,16,Casa,18,0
1695.91,True,20,Casa,16,2
200.08,True,12,Casa,21,0
347.21,False,15,Casa,15,0
660.46,True,21,Pequeño Comercio,21,1
470.88,False,19,Casa,15,1
470.29,False,24,Casa,4,0
629.06,True,24,Casa,15,1
391.14,False,10,Departamento,13,1
1183.63,True,23,Casa,17,2
274.32,True,9,Casa,20,1
232.5,False,11,Departamento,15,0
454.22,False,15,Casa,10,1
118.72,False,7,Departamento,22,0
488.63,False,16,Casa,12,1
388.33,True,23,Casa,18,0
393.0,True,9,Casa,19,2
498.09,True,17,Casa,20,1
554.59,True,10,Departamento,17,2
496.91,False,14,Casa,4,0
542.17,False,15,Casa,14,1
703.6,True,21,Casa,17,1
597.11,False,15,Casa,15,1
570.74,True,9,Casa,19,2
446.59,True,12,Departamento,22,2
229.06,True,7,Casa,21,1
319.2,False,10,Departamento,12,1
931.5,True,16,Departamento,20,2
1374.9,False,24,Casa,14,2
673.73,True,18,Casa,22,2
452.15,True,10,Departamento,18,2
427.6,False,11,Casa,11,1
360.37,True,10,Casa,16,1
324.04,False,12,Casa,16,1
487.39,True,20,Casa,19,1
344.38,True,14,Pequeño Comercio,14,0
604.43,True,12,Casa,21,2
626.37,True,15,Casa,19,2
141.59,False,5,Casa,16,1
377.44,True,12,Departamento,19,1
474.81,False,26,Casa,21,0
462.13,True,11,Casa,15,2
1079.01,True,20,Departamento,19,2
357.5,False,20,Casa,11,0
533.87,True,14,Pequeño Comercio,16,1
337.53,False,10,Casa,14,1
262.47,False,20,Casa,12,0
100.45,False,14,Departamento,17,0
625.49,False,12,Casa,8,1
528.14,True,15,Departamento,19,1
367.86,True,13,Casa,19,1
780.62,False,18,Casa,12,1
295.12,True,6,Departamento,18,2
838.88,True,14,Departamento,16,2
167.98,True,7,Departamento,20,1
490.27,False,11,Casa,17,2
233.16,True,9,Casa,17,1
163.41,True,10,Departamento,20,0
1158.97,False,24,Casa,12,2
83.89,False,8,Departamento,11,0
421.03,False,8,Departamento,12,2
307.62,True,11,Departamento,17,1
627.78,False,10,Casa,10,2
497.9,False,22,Casa,16,0
868.83,False,23,Casa,11,1
1086.55,True,15,Departamento,19,2
177.97,True,18,Departamento,16,0
482.59,True,18,Departamento,17,1
632.57,True,14,Casa,14,2
275.96,True,17,Casa,20,0
172.38,True,13,Casa,19,0
1282.74,True,19,Casa,18,2
309.11,True,9,Departamento,19,1
883.24,True,8,Departamento,16,2
221.77,False,19,Casa,14,0
425.53,False,10,Departamento,16,2
530.56,True,13,Casa,19,2
623.65,False,29,Casa,14,0
697.69,True,16,Casa,17,2
726.58,False,26,Casa,6,0
781.14,True,18,Casa,21,2
364.99,False,12,Casa,11,0
373.75,False,12,Casa,20,1
570.74,False,10,Casa,18,2
411.05,True,17,Departamento,18,1
254.2,True,10,Pequeño Comercio,16,1
702.12,True,19,Pequeño Comercio,20,1
304.9,True,10,Casa,13,1
239.07,True,10,Casa,20,0
557.45,False,13,Departamento,16,2
552.7,False,12,Departamento,22,2
845.16,True,12,Casa,21,2
144.33,True,5,Casa,19,1
755.94,False,20,Casa,16,1
564.2,True,10,Casa,18,2
195.21,False,9,Casa,18,0
235.88,True,18,Pequeño Comercio,18,0
401.16,True,17,Casa,23,0
276.78,False,17,Casa,13,0
256.4,False,9,Departamento,11,0
583.73,False,19,Casa,9,1
234.07,False,6,Departamento,13,1
687.34,False,29,Casa,11,0
1351.49,True,14,Casa,14,2
132.85,False,7,Departamento,10,0
1562.91,True,16,Departamento,16,2
155.23,True,8,Departamento,18,0
732.98,False,23,Casa,14,1
572.57,True,19,Departamento,17,1
224.34,True,10,Departamento,19,0
1144.55,True,19,Casa,14,2
833.52,True,17,Casa,16,2
654.22,True,11,Departamento,16,2
1295.74,True,18,Departamento,20,2
331.08,False,13,Casa,16,0
228.41,False,11,Departamento,9,0
277.36,True,9,Departamento,16,1
453.66,False,14,Casa,12,1
500.11,True,18,Casa,18,1
298.43,False,9,Casa,11,1
253.54,True,11,Departamento,21,0
729.7,True,15,Departamento,17,2
333.14,False,13,Departamento,7,0
176.38,True,12,Departamento,18,0
996.8,False,27,Casa,14,1
148.34,False,7,Departamento,13,0
433.11,False,15,Casa,7,0
351.65,False,13,Departamento,16,1
712.15,False,16,Casa,12,1
109.21,False,12,Departamento,20,0
300.33,True,13,Casa,17,0
147.76,False,10,Departamento,12,0
421.91,True,13,Departamento,18,1
208.9,True,6,Casa,23,2
367.5,True,16,Casa,19,0
481.1,True,7,Casa,18,2
313.54,True,10,Departamento,20,1
631.35,True,18,Departamento,20,1
436.73,False,19,Departamento,14,0
637.77,True,13,Casa,16,2
626.93,True,14,Casa,20,2
345.2,True,15,Departamento,20,0
205.51,False,12,Casa,13,0
1689.82,False,22,Casa,13,2
337.76,False,10,Departamento,10,1
158.21,False,10,Departamento,7,0
514.33,True,7,Departamento,13,2
740.92,False,22,Casa,15,1
345.34,False,9,Casa,21,2
391.67,True,8,Departamento,17,2
652.29,True,13,Casa,17,2
422.2,True,10,Casa,18,2
321.38,True,12,Casa,22,1
112.6,False,10,Departamento,13,0
447.52,True,8,Casa,18,2
305.59,True,11,Casa,18,1
252.93,False,13,Casa,12,0
295.14,True,12,Casa,18,0
101.42,False,8,Departamento,14,0
451.97,True,15,Departamento,14,1
1224.62,True,19,Departamento,16,2
479.07,True,21,Casa,20,0
305.43,False,8,Departamento,12,1
371.87,True,11,Pequeño Comercio,20,1
706.93,True,10,Casa,18,2
276.41,True,11,Departamento,15,0
1105.24,True,12,Casa,20,2
484.46,False,15,Departamento,15,1
519.55,True,14,Casa,22,2
551.48,False,8,Casa,8,2
181.04,False,10,Casa,11,0
403.82,True,10,Departamento,22,2
363.5,True,12,Departamento,23,1
393.06,True,19,Casa,16,0
94.37,False,6,Departamento,16,0
653.57,True,12,Casa,20,2
155.39,False,7,Casa,15,0
582.04,False,17,Casa,13,1
381.26,False,9,Departamento,19,2
650.83,False,20,Casa,17,1
470.39,False,16,Departamento,15,1
544.07,False,17,Casa,8,1
111.3,False,9,Casa,16,0
192.96,True,10,Departamento,17,0
1250.19,True,27,Casa,18,2
525.55,True,14,Casa,18,2
532.77,False,13,Casa,16,2
1019.28,True,12,Casa,20,2
126.9,False,10,Departamento,18,0
356.67,False,13,Departamento,18,1
367.93,False,8,Casa,18,2
260.76,False,14,Casa,10,0
685.94,False,12,Casa,6,2
287.11,True,17,Casa,22,0
456.98,True,9,Casa,20,2
885.54,True,19,Casa,19,2
303.66,False,15,Casa,18,0
357.93,False,13,Casa,23,1
292.22,True,17,Casa,20,0
793.98,True,14,Departamento,19,2
398.44,True,12,Casa,23,1
984.99,False,22,Casa,16,2
553.02,False,12,Casa,9,1
239.84,True,4,Casa,20,2
1033.09,True,15,Casa,16,2
491.23,True,11,Departamento,14,2
661.66,False,17,Pequeño Comercio,9,1
123.79,True,16,Departamento,17,0
934.84,True,18,Casa,18,2
341.2,True,13,Casa,20,1
731.57,True,15,Casa,20,2
862.34,True,14,Casa,19,2
295.3,True,10,Departamento,21,1
215.9,True,11,Casa,19,0
377.01,True,13,Departamento,17,1
543.81,True,16,Departamento,21,2
760.77,False,22,Casa,20,1
158.03,True,8,Departamento,15,0
433.49,True,13,Departamento,17,1
153.55,True,11,Departamento,19,0
112.62,True,7,Departamento,17,0
200.65,False,16,Casa,17,0
476.39,False,11,Departamento,11,1
90.81,False,7,Departamento,16,0
428.1,False,13,Casa,12,1
399.67,False,16,Casa,13,0
742.43,True,7,Departamento,18,2
129.0,False,9,Departamento,18,0
907.54,True,19,Departamento,20,2
1215.29,False,21,Departamento,16,2
282.68,True,9,Departamento,14,1
918.37,True,15,Casa,16,2
400.4,True,17,Departamento,17,0
438.09,False,17,Casa,17,0
697.03,True,13,Departamento,19,2
306.11,True,16,Casa,18,0
337.27,False,14,Casa,10,0
338.95,True,10,Casa,18,1
931.43,False,17,Departamento,11,2
745.57,True,12,Casa,18,2
1066.03,True,18,Casa,17,2
744.08,False,9,Departamento,14,2
79.65,False,11,Casa,22,0
377.35,True,17,Casa,19,0
357.41,False,15,Departamento,12,0
344.8,True,10,Departamento,19,2
214.62,False,8,Departamento,10,0
245.7,False,19,Departamento,19,0
387.75,False,11,Departamento,12,1
850.02,False,26,Pequeño Comercio,22,1
589.28,True,16,Departamento,19,1
947.73,False,13,Casa,6,2
221.95,False,8,Casa,22,1
185.37,True,17,Departamento,16,0
370.83,False,11,Casa,13,1
319.26,True,9,Casa,18,1
206.7,True,17,Departamento,16,0
896.06,False,16,Departamento,10,2
855.88,False,15,Departamento,16,2
192.83,False,12,Departamento,17,0
119.12,True,9,Departamento,20,0
690.02,True,13,Casa,17,2
819.73,False,12,Departamento,16,2
797.01,False,20,Casa,20,2
261.85,True,9,Departamento,17,1
182.6,True,8,Departamento,18,0
611.8,False,29,Casa,19,0
1654.35,True,25,Casa,21,2
1437.0,False,21,Casa,16,2
1008.04,False,17,Departamento,12,2
276.93,True,7,Casa,13,1
751.32,True,22,Casa,13,1
225.28,True,9,Departamento,18,1
322.45,False,11,Casa,11,0
558.43,True,14,Departamento,19,2
387.4,False,8,Casa,21,2
256.59,True,10,Departamento,17,1
323.79,False,11,Departamento,8,0
624.26,True,14,Casa,17,2
115.84,False,8,Casa,13,0
564.04,False,11,Casa,12,2
601.58,True,14,Departamento,16,2
286.21,True,11,Departamento,19,1
235.7,True,7,Casa,18,1
453.38,True,11,Casa,21,2
383.87,False,10,Departamento,21,2
753.25,True,19,Pequeño Comercio,16,2
244.52,False,10,Departamento,14,0
344.46,False,9,Casa,9,1
158.22,False,12,Casa,9,0
641.4,False,16,Casa,16,1
264.06,False,8,Pequeño Comercio,7,0
218.99,True,8,Casa,17,1
143.62,False,8,Casa,16,0
399.65,True,8,Casa,22,2
736.18,True,19,Casa,18,1
264.37,False,15,Casa,15,0
136.04,True,11,Casa,18,0
327.79,False,7,Casa,18,2
695.16,True,24,Casa,18,1
893.59,True,22,Casa,19,2
367.08,True,13,Casa,21,1
771.68,True,19,Casa,17,2
408.65,False,15,Casa,13,0
363.61,True,11,Departamento,16,1
409.64,False,13,Casa,17,1
803.77,True,26,Casa,16,1
1055.28,True,17,Departamento,19,2
471.03,False,12,Pequeño Comercio,19,2
390.32,True,13,Casa,20,1
547.12,True,6,Casa,17,2
708.97,True,14,Casa,16,2
310.5,True,5,Departamento,18,2
370.92,True,17,Departamento,18,0
126.04,False,6,Departamento,9,0
232.43,False,7,Casa,15,1
658.68,True,17,Casa,17,1
518.14,False,14,Casa,13,1
322.59,False,12,Departamento,13,0
169.54,False,12,Casa,22,0
364.98,True,10,Casa,20,1
292.17,False,7,Casa,9,1
652.11,False,12,Casa,19,2
163.39,False,7,Departamento,14,0
417.1,False,16,Casa,9,0
322.74,True,14,Casa,16,0
932.84,True,23,Casa,19,2
608.02,False,12,Casa,9,2
529.77,True,9,Casa,19,2
367.58,True,22,Departamento,21,0
286.02,False,13,Casa,15,0
244.72,True,15,Casa,17,0
195.94,False,5,Departamento,16,2
880.66,True,14,Departamento,21,2
292.46,False,8,Casa,18,2
393.57,False,10,Departamento,18,2
880.02,True,20,Departamento,19,2
368.62,False,14,Departamento,9,0
445.09,True,9,Casa,17,2
1093.87,False,28,Departamento,19,1
215.95,False,8,Departamento,15,0
287.14,False,15,Casa,17,0
205.95,True,8,Departamento,19,0
471.62,False,20,Departamento,15,0
243.16,False,14,Departamento,17,0
278.76,False,9,Departamento,7,0
624.22,True,11,Departamento,17,2
832.52,True,22,Casa,18,1
77.08,False,10,Casa,10,0
281.42,True,8,Casa,18,1
613.88,True,17,Departamento,19,1
407.98,True,12,Departamento,19,1
460.25,True,11,Departamento,19,2
312.09,False,10,Casa,14,1
375.64,False,19,Casa,8,0
1297.2,False,19,Casa,9,2
805.02,True,28,Casa,19,1
487.17,False,12,Departamento,12,1
328.13,False,14,Departamento,17,0
284.19,True,5,Departamento,20,2
410.37,True,13,Casa,19,1
376.44,True,13,Departamento,19,1
165.11,True,11,Departamento,19,0
338.85,False,17,Casa,12,0
727.28,False,12,Departamento,18,2
286.14,False,8,Pequeño Comercio,11,1
553.73,False,21,Casa,17,0
438.59,True,22,Departamento,18,0
952.9,False,12,Casa,10,2
393.99,False,11,Departamento,16,1
464.52,True,18,Departamento,19,1
360.12,False,7,Departamento,12,2
1147.69,False,24,Casa,14,2
781.48,True,13,Casa,15,2
444.14,False,17,Departamento,13,0
550.74,True,16,Casa,21,1
290.38,True,12,Casa,19,0
451.44,False,16,Casa,13,0
258.07,True,11,Casa,18,0
564.91,False,16,Departamento,14,1
360.79,False,12,Departamento,9,0
197.02,False,13,Pequeño Comercio,16,0
225.95,True,8,Casa,21,1
996.7,False,13,Casa,17,2
400.87,False,17,Departamento,17,0
517.46,False,16,Casa,15,1
263.48,True,13,Pequeño Comercio,19,1
258.95,False,18,Departamento,14,0
1148.06,True,21,Casa,20,2
412.59,True,15,Casa,19,1
216.94,False,11,Departamento,16,0
206.97,False,10,Departamento,18,0
502.06,True,14,Casa,17,1
491.85,True,11,Departamento,20,2
165.26,True,12,Casa,23,0
408.89,True,24,Pequeño Comercio,18,0
572.97,False,13,Pequeño Comercio,11,2
256.73,False,12,Casa,14,0
198.73,False,10,Casa,15,0
626.42,False,16,Casa,6,1
342.29,True,16,Departamento,21,0
197.39,False,10,Pequeño Comercio,12,0
204.36,False,9,Departamento,14,0
947.21,True,18,Casa,21,2
136.61,False,9,Casa,19,0
1094.4,False,17,Casa,13,2
334.5,False,9,Casa,17,1
962.56,False,20,Departamento,17,2
247.07,False,9,Casa,10,0
200.6,False,12,Casa,15,0
596.95,True,15,Casa,19,2
137.31,True,6,Departamento,16,0
202.49,False,11,Departamento,12,0
194.46,False,8,Casa,18,0
352.01,True,18,Departamento,17,0
97.06,True,8,Casa,20,0
470.14,True,12,Casa,18,2
790.99,False,13,Departamento,5,2
750.16,True,17,Casa,17,2
483.73,True,6,Casa,20,2
307.2,False,14,Casa,9,0
1148.92,True,10,Departamento,18,2
314.1,True,12,Casa,20,1
682.17,True,9,Casa,16,2
257.32,True,14,Casa,16,0
551.77,True,19,Pequeño Comercio,17,1
1101.51,True,14,Casa,17,2
596.24,False,18,Casa,12,1
225.57,True,8,Casa,20,1
588.56,True,13,Casa,18,2
636.05,False,17,Casa,16,1
190.19,False,11,Departamento,13,0
94.19,True,5,Departamento,18,0
332.78,False,12,Casa,4,0
117.73,False,7,Departamento,16,0
388.34,False,12,Departamento,11,1
839.54,False,15,Casa,4,1
147.56,False,5,Departamento,9,0
267.26,True,8,Casa,20,1
187.56,True,5,Departamento,15,1
239.33,True,13,Casa,18,0
1370.28,False,23,Casa,18,2
626.14,True,16,Casa,17,1
289.17,False,19,Casa,12,0
318.52,False,15,Casa,17,0
436.89,False,21,Casa,14,0
318.78,False,9,Casa,15,1
231.12,False,12,Departamento,8,0
397.59,False,17,Departamento,13,0
185.84,True,10,Departamento,17,0
537.9,False,15,Casa,11,1
282.73,True,8,Pequeño Comercio,16,1
794.39,True,13,Casa,19,2
417.89,True,19,Casa,20,0
956.84,False,17,Casa,8,2
144.02,False,8,Departamento,16,0
620.22,True,12,Departamento,17,2
181.55,False,10,Departamento,9,0
124.92,False,7,Departamento,13,0
491.87,False,11,Casa,9,1
235.59,False,11,Casa,9,0
380.03,False,15,Casa,11,0
337.49,False,10,Pequeño Comercio,15,1
1253.92,False,21,Casa,12,2
367.9,False,10,Departamento,23,2
397.1,False,12,Departamento,19,1
1290.42,True,23,Casa,22,2
1072.55,True,20,Casa,21,2
192.35,True,12,Casa,18,0
363.41,False,21,Pequeño Comercio,17,0
381.06,True,9,Casa,18,2
123.14,True,7,Departamento,19,0
409.77,False,14,Casa,10,0
433.06,True,9,Casa,18,2
641.68,True,19,Casa,19,1
194.84,False,11,Casa,14,0
441.94,False,10,Casa,15,2
399.7,True,6,Departamento,16,2
572.38,True,15,Casa,18,1
258.57,True,8,Departamento,23,1
470.89,True,21,Casa,22,0
985.79,True,16,Departamento,16,2
535.8,True,7,Casa,17,2
680.11,True,19,Casa,21,2
355.71,True,11,Departamento,19,1
1728.84,False,19,Casa,13,2
198.25,False,10,Casa,13,0
189.47,False,9,Casa,16,0
486.24,False,11,Casa,16,2
933.03,True,16,Casa,17,2
245.74,True,15,Departamento,18,0
280.53,True,13,Departamento,19,0
515.72,False,16,Casa,13,1
691.17,True,20,Casa,19,1
181.17,False,6,Casa,10,1
630.9,True,9,Casa,20,2
262.39,True,11,Departamento,17,0
248.31,True,11,Casa,16,0
285.54,True,16,Casa,23,0
171.15,False,5,Departamento,8,1
287.88,True,10,Departamento,22,1
355.9,False,8,Departamento,11,1
275.47,True,12,Departamento,18,0
475.71,True,17,Departamento,18,1
1035.98,True,15,Casa,20,2
184.25,False,8,Departamento,9,0
323.51,True,15,Pequeño Comercio,17,0
485.32,True,9,Departamento,14,2
228.28,False,14,Departamento,10,0
115.35,False,8,Casa,8,0
801.06,False,16,Departamento,11,2
879.15,False,21,Pequeño Comercio,14,2
507.33,True,17,Departamento,19,1
210.65,True,10,Casa,17,0
419.85,True,13,Departamento,18,1
243.77,False,5,Casa,17,2
281.35,True,6,Casa,19,2
360.39,True,10,Casa,16,1
396.69,True,15,Casa,14,0
589.45,True,23,Casa,20,1
319.2,False,15,Casa,19,0
564.11,False,12,Departamento,10,2
948.71,True,15,Casa,16,2
388.44,True,11,Departamento,19,1
342.87,True,10,Casa,19,1
327.1,False,13,Casa,10,0
367.89,False,11,Casa,14,1
923.09,True,14,Departamento,20,2
200.21,True,12,Casa,19,0
409.04,True,10,Casa,20,2
269.71,True,6,Casa,19,2
197.69,True,11,Casa,18,0
1527.03,False,16,Pequeño Comercio,12,2
1577.47,False,23,Departamento,15,2
649.62,True,12,Casa,17,2
151.83,False,9,Casa,13,0
418.57,True,13,Departamento,16,1
100.98,False,9,Casa,11,0
381.75,True,13,Casa,16,1
386.75,False,10,Casa,20,1
325.72,False,15,Casa,8,0
399.37,True,10,Departamento,22,2
433.79,True,12,Departamento,19,1
423.09,True,13,Departamento,19,1
657.17,True,17,Departamento,20,2
363.75,False,14,Casa,11,0
1303.4,False,16,Casa,15,2
365.19,False,10,Casa,10,1
147.86,True,11,Departamento,19,0
549.77,True,17,Casa,15,1
338.96,False,18,Casa,1,0
361.54,False,13,Departamento,21,1
265.59,False,14,Departamento,9,0
184.99,True,6,Departamento,23,1
662.46,False,16,Casa,16,2
544.47,False,13,Casa,18,2
474.58,False,12,Casa,14,1
169.03,False,12,Departamento,12,0
380.79,False,17,Casa,9,0
742.79,False,11,Casa,18,2
999.93,True,16,Casa,18,2
434.29,False,10,Casa,19,2
688.84,False,21,Casa,16,1
807.8,False,15,Casa,13,2
499.45,True,13,Departamento,20,2
298.01,False,14,Departamento,15,0
169.78,False,7,Departamento,15,0
402.9,True,16,Casa,18,1
271.78,True,9,Departamento,17,1
411.67,True,11,Casa,20,2
229.61,False,10,Departamento,11,0
315.12,True,14,Departamento,19,0
1570.16,False,29,Casa,13,2
109.91,True,6,Casa,16,0
1095.05,False,26,Departamento,9,1
395.62,False,10,Departamento,13,1
445.71,True,14,Departamento,19,1
651.0,False,27,Casa,14,0
533.55,True,17,Casa,18,1
1006.31,True,16,Casa,17,2
232.46,False,11,Departamento,17,0
249.15,True,16,Casa,18,0
185.07,True,9,Pequeño Comercio,19,0
156.26,False,8,Departamento,14,0
197.7,False,10,Departamento,6,0
482.5,False,15,Departamento,9,0
494.37,True,24,Casa,20,0
217.16,False,11,Pequeño Comercio,17,0
212.11,True,11,Casa,16,0
1094.03,True,19,Casa,19,2
740.46,True,18,Casa,17,2
333.61,True,7,Casa,20,2
740.04,False,14,Casa,15,2
375.97,True,7,Departamento,19,2
310.8,True,6,Departamento,16,2
525.57,False,10,Casa,13,2
710.38,True,10,Departamento,18,2
582.99,True,17,Departamento,20,1
754.31,False,16,Casa,12,2
570.81,True,27,Pequeño Comercio,19,0
736.62,True,17,Departamento,21,2
301.31,True,13,Casa,15,1
747.91,True,17,Casa,21,2
309.59,False,9,Departamento,18,1
574.71,True,15,Casa,15,1
458.15,True,17,Casa,13,1
149.96,True,6,Casa,17,0
563.81,False,18,Casa,18,1
230.11,False,5,Departamento,16,2
385.7,True,13,Casa,21,1
191.77,False,9,Departamento,14,0
435.73,False,11,Departamento,10,1
406.8,True,13,Casa,19,1
246.1,True,10,Departamento,20,0
190.06,False,9,Casa,12,0
785.86,False,22,Departamento,20,2
489.5,True,13,Casa,20,2
686.12,False,17,Casa,18,1
355.98,False,13,Casa,9,0
966.64,False,18,Casa,19,2
271.68,False,18,Casa,20,0
191.31,False,10,Casa,16,0
618.94,False,12,Departamento,14,2
1549.03,True,21,Casa,20,2
602.95,True,15,Departamento,18,2
306.14,False,8,Casa,8,1
171.28,False,7,Departamento,16,0
219.78,False,9,Casa,12,0
976.95,False,21,Departamento,13,2
366.02,False,18,Casa,9,0
308.71,False,10,Casa,22,1
376.97,True,8,Casa,18,2
116.49,False,7,Departamento,18,0
247.24,False,9,Departamento,15,1
525.97,False,17,Pequeño Comercio,15,1
413.87,True,12,Departamento,20,1
424.79,False,12,Departamento,11,1
286.88,True,13,Departamento,21,1
372.44,False,12,Departamento,19,1
188.38,False,9,Casa,10,0
410.65,True,13,Departamento,17,1
92.01,True,6,Casa,17,0
172.78,False,8,Departamento,10,0
375.1,True,13,Departamento,21,1
384.04,False,10,Departamento,16,2
127.17,False,9,Casa,15,0
318.33,True,14,Casa,15,0
663.93,False,27,Casa,9,0
444.8,True,11,Departamento,16,1
382.45,False,15,Casa,20,1
471.84,False,21,Pequeño Comercio,14,0
374.88,True,13,Casa,16,1
714.4,False,15,Casa,19,2
254.27,False,13,Casa,13,0
756.22,True,8,Casa,16,2
342.61,True,14,Pequeño Comercio,19,1
546.97,True,12,Departamento,20,2
112.25,False,7,Departamento,15,0
258.27,True,13,Casa,14,0
342.86,False,10,Departamento,12,1
672.11,True,15,Departamento,18,2
430.7,False,16,Casa,18,1
548.36,False,19,Casa,20,1
735.7,False,14,Casa,20,2
724.0,False,12,Departamento,12,2
248.55,False,11,Departamento,13,0
1212.84,False,27,Casa,15,2
1309.53,True,23,Pequeño Comercio,21,2
