id,tipo_vivienda,metros_cuadrados,habitaciones,baños,antiguedad_vivienda,aislamiento,eficiencia_construccion,paneles_solares,cantidad_personas,trabajo_remoto,horas_en_casa,ingreso_mensual,aires_acondicionados,heladeras,televisores,computadoras,lavadoras,secadoras,cantidad_equipos,calefaccion,tipo_calefaccion,tipo_iluminacion,electrodomesticos_eficientes,factor_estacional,temperatura_media,consumo_kwh,uso_horario_pico,horas_alto_consumo,categoria
1312,Casa,132.9,1,1,48.0,Average,E,False,4,False,9.3,1446.43,2,1,2,5,1,0,11,True,Gas,Mixta,58.2,Invierno,-0.6,340.39,True,17,Inefficient
1313,Departamento,72.3,1,3,11.0,Good,E,False,3,False,8.0,3337.24,1,1,0,3,1,0,6,False,Ninguna,Mixta,79.9,Invierno,2.1,184.99,True,17,Moderate
1314,Departamento,50.1,1,1,55.0,Excellent,E,False,2,False,14.3,712.42,1,1,1,3,1,0,7,False,Ninguna,Mixta,45.7,Verano,26.7,359.6,True,17,Moderate
1315,Departamento,77.7,3,1,17.0,Excellent,A,False,4,True,21.8,749.1,0,2,4,3,1,0,10,True,Eléctrica,Mixta,80.1,Invierno,2.3,894.69,True,22,Efficient
1316,Casa,131.4,3,1,33.0,Excellent,E,False,2,False,10.4,1088.37,0,1,0,2,1,0,4,True,Gas,LED,42.7,Invierno,7.8,170.86,True,20,Efficient
1317,Departamento,106.7,1,1,63.0,Poor,D,False,1,False,11.5,3506.51,0,1,0,2,1,1,5,False,Ninguna,Mixta,47.2,Primavera,24.2,267.54,True,20,Inefficient
1318,Casa,83.6,1,1,41.0,Good,A,False,1,True,22.7,1662.0,0,1,2,2,1,0,6,False,Ninguna,LED,60.0,Otoño,16.8,394.48,True,22,Moderate
1319,Casa,109.3,5,3,24.0,Poor,C,True,8,False,13.9,737.08,1,2,2,7,1,0,13,False,Ninguna,Mixta,51.2,Otoño,16.9,556.78,True,20,Moderate
1320,Departamento,57.0,1,2,15.0,Good,D,False,2,False,9.0,654.16,1,2,2,3,1,0,9,True,Eléctrica,Mixta,71.6,Otoño,17.6,217.41,True,18,Moderate
1321,Casa,121.2,4,1,40.0,Average,E,False,2,False,11.8,1177.45,1,2,3,4,1,0,11,True,Gas,Incandescente,78.4,Otoño,20.1,641.89,True,18,Inefficient
1322,Casa,100.8,2,2,18.0,Good,A,False,1,True,21.8,5579.63,1,1,1,1,1,0,5,True,Losa Radiante,LED,70.3,Invierno,2.7,383.06,True,17,Moderate
1323,Departamento,64.4,3,2,28.0,Average,A,False,1,False,13.9,647.22,0,1,0,0,1,0,2,True,Eléctrica,Incandescente,67.1,Primavera,14.0,186.28,True,21,Moderate
1324,Departamento,129.6,2,4,12.0,Good,E,False,3,False,13.9,848.63,0,2,4,3,1,0,10,True,Eléctrica,Mixta,71.5,Primavera,16.0,148.62,True,15,Moderate
1325,Casa,110.8,3,1,9.0,Good,B,False,4,False,8.0,2774.51,0,2,2,4,1,0,9,True,Eléctrica,LED,67.9,Primavera,19.2,201.94,True,16,Efficient
1326,Casa,45.4,1,1,20.0,Excellent,C,False,1,False,8.0,1065.06,1,1,0,0,1,0,3,True,Eléctrica,LED,66.5,Primavera,19.3,92.34,True,18,Efficient
1327,Casa,117.8,3,1,27.0,Poor,E,False,3,False,15.1,1084.57,0,1,3,0,1,1,6,True,Eléctrica,Mixta,71.1,Otoño,10.9,364.52,True,18,Moderate
1328,Departamento,67.7,2,2,20.0,Good,A,False,2,True,24.0,363.6,1,1,2,1,1,0,6,False,Ninguna,LED,68.7,Otoño,19.8,318.44,True,20,Efficient
1329,Casa,190.0,7,1,52.0,Poor,E,False,8,False,11.1,6841.4,2,1,3,6,1,0,13,False,Ninguna,Mixta,69.1,Primavera,23.8,487.43,True,18,Inefficient
1330,Casa,129.2,4,2,29.0,Excellent,E,False,4,False,12.2,757.74,1,2,0,2,1,0,6,True,Eléctrica,Mixta,72.7,Verano,27.4,417.36,True,14,Moderate
1331,Casa,141.9,7,3,39.0,Poor,E,False,3,False,10.1,1176.53,1,1,1,3,1,0,7,True,Gas,LED,60.7,Otoño,12.3,232.18,True,18,Moderate
1332,Departamento,36.9,2,1,51.0,Average,E,False,3,True,20.4,998.64,0,1,3,3,1,0,8,True,Gas,Incandescente,72.6,Otoño,12.4,744.98,True,22,Inefficient
1333,Casa,78.7,1,2,24.0,Average,C,False,3,False,9.3,1330.21,0,1,0,4,1,0,6,False,Ninguna,Mixta,66.1,Invierno,7.8,239.06,True,21,Moderate
1334,Departamento,36.5,1,1,52.0,Excellent,E,False,1,False,16.6,338.61,1,1,0,1,1,0,4,True,Gas,LED,66.7,Verano,28.2,220.06,True,20,Efficient
1335,Departamento,58.2,1,1,40.0,Poor,E,False,1,True,17.2,845.96,0,1,0,2,1,0,4,True,Gas,Mixta,63.0,Otoño,16.1,384.03,True,17,Inefficient
1336,Casa,133.7,2,3,24.0,Poor,E,False,3,True,19.7,868.49,1,1,8,4,1,0,15,True,Eléctrica,LED,71.0,Primavera,15.4,643.48,True,18,Inefficient
1337,Casa,44.3,1,2,5.0,Good,D,False,1,False,11.9,1594.54,1,1,0,0,1,0,3,True,Eléctrica,Mixta,82.1,Invierno,8.3,232.06,True,18,Moderate
1338,Casa,76.3,2,2,42.0,Poor,E,True,2,False,9.1,1236.47,0,1,1,0,1,0,3,False,Ninguna,Mixta,46.8,Primavera,20.7,139.94,True,18,Moderate
1339,Departamento,66.0,5,4,35.0,Poor,D,False,5,False,16.3,958.59,1,1,8,3,1,0,14,True,Gas,Incandescente,56.3,Invierno,11.9,1140.48,True,21,Inefficient
1340,Casa,167.8,7,3,25.0,Good,A,False,6,False,11.6,2400.49,2,2,4,7,1,0,16,False,Ninguna,Incandescente,53.5,Otoño,19.5,809.97,True,17,Efficient
1342,Departamento,59.1,1,1,23.0,Excellent,D,False,1,True,21.9,1178.4,1,1,1,3,1,0,7,False,Ninguna,LED,72.2,Invierno,9.8,345.98,True,20,Moderate
1343,Departamento,104.9,3,3,31.0,Excellent,C,False,3,False,9.1,1157.99,0,1,1,2,1,0,5,True,Gas,Incandescente,77.7,Invierno,8.7,329.65,True,21,Moderate
1344,Casa,79.6,3,5,40.0,Poor,C,False,2,False,13.5,705.94,0,1,1,0,1,0,3,True,Gas,LED,63.3,Invierno,8.3,253.74,True,18,Moderate
1345,Casa,89.2,5,4,35.0,Good,A,False,4,True,21.3,1617.9,0,1,1,3,1,1,7,True,Gas,Mixta,74.2,Verano,22.3,552.07,True,20,Efficient
1346,Casa,125.3,3,2,55.0,Excellent,C,False,3,False,16.7,4086.94,1,1,0,2,1,1,6,False,Ninguna,Mixta,52.1,Otoño,18.1,450.46,True,18,Efficient
1347,Casa,87.2,1,1,34.0,Poor,A,False,1,True,22.0,2599.65,1,1,1,4,1,1,9,True,Gas,Incandescente,75.4,Verano,27.4,871.88,True,21,Inefficient
1348,Departamento,55.2,3,1,28.0,Poor,D,False,3,False,9.8,375.51,0,1,1,2,1,0,5,True,Eléctrica,Mixta,70.4,Primavera,21.1,297.53,True,19,Inefficient
1349,Casa,137.8,3,2,32.0,Average,E,False,7,True,19.8,2311.99,3,1,3,6,1,1,15,True,Gas,Mixta,62.8,Verano,25.8,1489.49,True,15,Inefficient
1350,Casa,147.1,4,3,15.0,Poor,C,False,8,True,21.0,1829.06,1,1,7,10,1,0,20,True,Eléctrica,LED,86.6,Verano,26.0,1330.99,True,15,Moderate
1351,Casa,141.7,3,1,48.0,Average,E,False,2,False,10.9,1396.94,3,1,1,0,1,0,6,True,Gas,Incandescente,45.4,Otoño,13.7,321.85,True,21,Inefficient
1352,Casa,78.8,1,1,33.0,Good,D,False,1,False,9.2,973.77,1,1,0,1,1,0,4,True,Gas,LED,46.2,Invierno,3.6,131.04,True,16,Moderate
1353,Casa,153.8,5,2,23.0,Good,B,False,6,True,21.0,783.15,1,1,2,6,1,1,12,True,Eléctrica,Mixta,80.0,Invierno,7.0,966.88,True,19,Efficient
1354,Casa,129.4,3,1,22.0,Good,B,True,5,True,18.2,1620.64,0,1,4,4,1,0,10,True,Eléctrica,Mixta,71.2,Primavera,20.6,454.98,True,17,Efficient
1355,Departamento,59.1,2,1,22.0,Poor,E,False,1,False,9.6,1330.21,0,1,0,4,1,0,6,False,Ninguna,Mixta,70.5,Verano,26.1,186.86,True,21,Inefficient
1356,Casa,39.2,2,1,57.0,Average,A,False,4,False,16.6,819.01,1,2,1,3,1,0,8,True,Gas,Mixta,66.9,Verano,30.2,397.91,True,18,Moderate
1357,Casa,282.6,3,1,40.0,Average,E,False,2,False,13.9,4211.48,5,1,1,1,1,1,10,True,Gas,Incandescente,62.6,Otoño,14.0,764.01,True,15,Inefficient
1358,Casa,89.4,2,1,32.0,Excellent,D,False,3,True,20.6,2112.06,0,1,2,6,1,1,11,True,Gas,Mixta,68.0,Verano,28.6,701.4,True,21,Moderate
1359,Departamento,38.9,3,1,12.0,Good,B,False,1,False,9.6,669.81,1,1,1,1,1,0,5,True,Eléctrica,Incandescente,81.1,Verano,32.7,346.53,True,15,Moderate
1360,Casa,114.0,2,2,8.0,Good,A,False,1,True,12.6,2182.19,2,1,1,1,1,0,6,True,Eléctrica,Mixta,63.5,Primavera,21.6,271.49,True,19,Moderate
1361,Casa,149.6,4,2,8.0,Good,E,False,8,True,19.5,1143.65,0,2,4,5,1,0,12,True,Eléctrica,LED,75.6,Verano,29.1,963.35,True,18,Moderate
1362,Casa,173.5,8,3,6.0,Excellent,A,False,3,False,9.7,6062.2,3,1,2,3,1,0,10,True,Losa Radiante,LED,83.2,Otoño,17.9,249.13,True,20,Efficient
1363,Departamento,67.9,1,2,59.0,Average,E,False,1,True,20.5,2038.76,1,1,0,2,1,0,5,True,Gas,Mixta,61.7,Verano,28.8,516.88,True,18,Inefficient
1364,Departamento,36.3,1,1,44.0,Poor,A,False,2,False,16.3,693.86,0,2,0,2,1,0,5,True,Gas,Mixta,61.9,Otoño,19.8,326.74,True,16,Moderate
1365,Casa,85.7,2,1,28.0,Average,C,False,1,True,24.0,1268.16,1,1,2,2,1,0,7,True,Gas,LED,59.6,Verano,25.6,630.37,True,20,Inefficient
1366,Departamento,84.4,4,1,25.0,Poor,B,False,6,True,24.0,3489.98,3,1,7,10,1,1,23,True,Eléctrica,Incandescente,64.2,Invierno,7.4,1608.3,True,23,Inefficient
1367,Casa,106.2,3,2,28.0,Poor,E,False,2,False,11.7,2780.12,3,1,1,2,1,1,9,True,Eléctrica,Mixta,60.4,Otoño,8.5,280.93,True,20,Inefficient
1368,Casa,109.0,3,1,61.0,Good,E,False,2,False,8.9,3865.84,4,1,2,5,1,1,14,True,Gas,LED,52.4,Invierno,2.0,220.19,True,19,Moderate
1369,Casa,132.1,2,3,28.0,Average,D,False,1,True,20.7,1761.09,1,2,1,2,1,0,7,False,Ninguna,Mixta,78.1,Primavera,15.2,586.41,True,19,Inefficient
1370,Casa,199.8,4,5,22.0,Poor,A,False,4,True,21.5,2920.54,2,2,6,5,1,0,16,True,Eléctrica,Mixta,68.7,Otoño,16.3,1103.82,True,22,Moderate
1371,Departamento,75.2,2,3,21.0,Good,E,False,2,False,10.2,1842.42,1,2,1,4,1,0,9,False,Ninguna,LED,77.3,Invierno,10.4,233.49,True,19,Moderate
1372,Casa,288.3,8,4,32.0,Good,D,False,8,False,16.8,9572.99,3,2,6,1,1,0,13,True,Gas,Mixta,56.2,Verano,19.8,1012.97,True,19,Moderate
1373,Casa,168.8,2,1,29.0,Poor,A,False,1,False,13.9,1493.49,1,1,2,1,1,0,6,True,Eléctrica,Mixta,59.9,Invierno,5.8,428.71,True,20,Inefficient
1374,Departamento,51.4,3,2,19.0,Good,B,False,3,False,15.2,445.04,1,1,1,5,1,0,9,True,Eléctrica,Incandescente,66.7,Primavera,22.7,504.39,True,20,Moderate
1375,Departamento,52.5,1,2,28.0,Average,B,False,1,False,12.0,1471.19,0,1,0,0,1,0,2,True,Eléctrica,Mixta,75.4,Primavera,16.1,246.06,True,16,Moderate
1376,Departamento,62.9,5,2,71.0,Poor,B,False,5,False,8.0,1252.66,0,1,4,4,1,0,10,True,Gas,Mixta,45.5,Verano,25.4,312.23,True,20,Moderate
1377,Departamento,65.3,5,4,49.0,Average,D,False,6,False,10.9,1319.21,0,2,5,9,1,0,17,True,Gas,Mixta,60.2,Verano,26.0,478.1,True,20,Moderate
1378,Casa,236.3,3,1,13.0,Excellent,C,False,5,False,13.2,733.24,1,2,3,3,1,0,10,True,Eléctrica,Mixta,83.7,Verano,30.4,408.08,True,19,Efficient
1379,Casa,98.8,2,2,53.0,Excellent,B,False,2,False,8.0,2122.32,0,1,2,3,1,0,7,False,Ninguna,LED,65.6,Invierno,4.1,172.77,True,21,Efficient
1380,Departamento,52.4,1,1,40.0,Poor,C,False,1,False,11.7,2162.49,0,1,1,3,1,0,6,True,Gas,LED,66.7,Otoño,17.2,203.35,True,17,Moderate
1381,Departamento,72.0,4,3,30.0,Poor,A,False,2,False,10.9,575.2,0,1,0,0,1,0,2,True,Eléctrica,Mixta,54.7,Verano,26.2,190.3,True,20,Moderate
1382,Departamento,96.9,2,1,31.0,Poor,A,False,2,True,18.3,4487.68,1,1,1,3,1,0,7,True,Gas,Mixta,74.1,Invierno,8.8,400.68,True,18,Moderate
1383,Pequeño Comercio,48.4,1,3,24.0,Excellent,E,False,1,False,16.1,2240.31,1,2,2,0,0,0,5,True,Eléctrica,LED,67.7,Verano,27.5,267.21,True,19,Efficient
1384,Casa,206.2,7,5,8.0,Average,A,False,5,True,18.9,1243.59,1,2,6,9,1,0,19,True,Eléctrica,LED,75.8,Verano,26.8,844.62,True,17,Moderate
1385,Casa,154.2,3,2,34.0,Poor,A,False,3,False,10.8,2285.89,1,1,3,1,1,0,7,False,Ninguna,Mixta,66.7,Primavera,19.4,363.72,True,19,Moderate
1386,Departamento,73.8,3,2,27.0,Poor,E,False,1,False,8.0,1435.03,2,1,0,3,1,0,7,False,Ninguna,Mixta,67.5,Otoño,11.6,143.07,True,19,Inefficient
1387,Casa,185.5,4,2,55.0,Poor,E,False,4,True,17.6,938.05,1,2,0,2,1,1,7,True,Gas,LED,47.3,Primavera,19.1,625.49,True,17,Inefficient
1388,Casa,168.0,8,5,5.0,Excellent,B,False,6,True,17.9,5040.02,4,2,2,5,1,0,14,False,Ninguna,LED,98.5,Otoño,15.8,535.72,True,16,Efficient
1389,Departamento,87.5,1,1,46.0,Poor,E,False,1,False,13.5,2555.57,1,1,2,1,1,0,6,True,Gas,LED,42.0,Invierno,3.8,238.37,True,12,Inefficient
1390,Departamento,87.1,2,1,43.0,Good,A,False,1,False,8.8,680.11,0,1,1,2,1,1,6,True,Gas,Mixta,51.7,Otoño,17.4,170.24,True,21,Moderate
1391,Departamento,50.1,2,1,44.0,Average,E,False,5,False,10.2,467.23,0,1,2,7,1,0,11,True,Gas,Incandescente,45.1,Primavera,23.2,420.85,True,19,Inefficient
1392,Casa,94.1,2,1,35.0,Average,D,False,2,False,8.6,1064.46,1,1,0,2,1,0,5,True,Gas,LED,66.5,Invierno,5.2,91.04,True,16,Moderate
1393,Casa,127.9,2,3,63.0,Average,E,False,2,False,9.5,1464.97,1,1,1,1,1,0,5,True,Gas,Mixta,53.1,Otoño,10.1,228.63,True,18,Moderate
1394,Casa,154.3,3,4,13.0,Average,A,False,2,False,10.8,2186.66,0,1,0,1,1,0,3,True,Eléctrica,Incandescente,71.4,Primavera,14.0,448.22,True,16,Moderate
1395,Casa,102.3,2,5,28.0,Poor,A,False,1,False,14.7,2117.86,2,1,4,0,1,0,8,True,Eléctrica,Mixta,69.5,Verano,28.4,541.57,True,17,Inefficient
1396,Casa,102.8,8,2,54.0,Poor,C,False,7,False,14.4,2557.36,1,2,7,9,1,0,20,True,Gas,Mixta,49.0,Invierno,6.5,831.88,True,19,Inefficient
1397,Departamento,58.9,2,1,25.0,Average,A,False,1,False,14.7,661.83,1,1,0,0,1,1,4,True,Eléctrica,LED,63.2,Invierno,4.5,444.93,True,19,Moderate
1398,Departamento,76.9,5,2,28.0,Poor,A,False,3,False,14.8,1192.03,1,1,0,3,1,0,6,True,Eléctrica,Mixta,56.8,Verano,28.1,332.79,True,17,Moderate
1399,Departamento,60.2,2,1,55.0,Poor,C,False,2,True,18.3,1330.21,0,1,1,2,1,0,5,False,Ninguna,Mixta,51.8,Invierno,6.9,457.21,True,14,Moderate
1400,Casa,87.2,1,1,27.0,Excellent,B,False,1,False,14.6,1546.9,1,1,1,0,1,0,4,True,Eléctrica,LED,90.5,Invierno,12.3,247.79,True,18,Efficient
1401,Casa,96.2,6,5,17.0,Average,E,False,6,False,10.0,2185.8,1,2,5,2,1,0,11,True,Eléctrica,Mixta,66.5,Invierno,8.7,411.34,True,17,Moderate
1402,Casa,141.3,3,1,24.0,Good,A,False,8,False,12.8,8933.66,1,2,3,7,1,0,14,True,Losa Radiante,Incandescente,64.9,Otoño,12.7,843.01,True,19,Efficient
1403,Casa,127.6,2,4,57.0,Average,D,False,2,True,20.1,1484.0,3,2,0,3,1,0,9,True,Gas,LED,65.2,Otoño,15.2,530.39,True,17,Moderate
1404,Casa,125.6,1,1,52.0,Poor,B,False,1,True,20.1,2762.47,2,1,4,1,1,0,9,True,Gas,Mixta,66.2,Invierno,9.7,463.4,True,19,Inefficient
1405,Casa,153.7,3,2,31.0,Excellent,E,False,1,True,20.0,2619.32,1,1,1,4,1,0,8,True,Gas,LED,63.5,Primavera,18.1,459.43,True,19,Inefficient
1406,Departamento,73.2,4,4,22.0,Good,E,False,1,False,14.8,2563.84,0,1,1,0,1,0,3,True,Eléctrica,Incandescente,69.6,Verano,25.8,398.94,True,18,Inefficient
1407,Casa,137.2,3,1,28.0,Average,B,False,1,False,13.3,3091.5,4,1,3,1,1,1,11,True,Eléctrica,Mixta,79.2,Invierno,11.4,584.7,True,19,Inefficient
1408,Departamento,80.8,3,2,52.0,Average,E,False,2,True,20.3,762.36,1,1,1,2,1,0,6,True,Gas,Mixta,59.1,Otoño,17.3,437.04,True,17,Inefficient
1409,Casa,111.1,4,3,51.0,Average,D,True,6,True,16.4,1386.71,0,1,5,6,1,1,14,True,Gas,Mixta,49.0,Verano,24.9,368.54,True,18,Moderate
1410,Casa,116.1,5,3,13.0,Good,B,False,1,False,12.7,708.79,1,1,0,0,1,0,3,True,Eléctrica,Mixta,76.9,Invierno,10.0,288.64,True,20,Moderate
1411,Casa,166.6,6,2,13.0,Average,A,False,2,False,10.8,3579.74,2,1,1,2,1,0,7,True,Eléctrica,LED,91.5,Primavera,22.0,247.87,True,15,Efficient
1412,Departamento,54.5,1,1,40.0,Poor,E,False,2,False,12.4,292.93,0,1,0,1,1,0,3,False,Ninguna,Mixta,61.5,Primavera,24.2,164.71,True,16,Inefficient
1413,Casa,108.9,3,3,5.0,Excellent,B,False,1,False,9.4,2115.46,1,1,1,2,1,0,6,True,Eléctrica,Mixta,78.4,Verano,23.5,193.78,True,20,Efficient
1414,Departamento,45.2,2,1,30.0,Poor,C,False,2,False,8.7,181.87,0,1,1,2,1,0,5,True,Eléctrica,Incandescente,51.2,Invierno,6.2,388.1,True,23,Moderate
1415,Departamento,63.8,3,1,39.0,Good,D,False,1,False,9.7,1414.04,0,1,0,0,1,0,2,True,Gas,Mixta,62.8,Primavera,18.4,130.35,True,21,Moderate
1416,Casa,100.9,2,2,27.0,Good,B,False,2,True,23.8,612.06,0,1,1,3,1,0,6,True,Eléctrica,Mixta,52.9,Verano,29.3,854.85,True,20,Inefficient
1417,Casa,109.9,5,3,34.0,Poor,E,True,7,False,16.2,1302.0,0,1,5,5,1,0,12,True,Gas,Mixta,57.7,Invierno,9.4,360.39,True,16,Moderate
1418,Casa,981.8953344050173,3,1,7.0,Excellent,E,False,1,False,11.1,2052.85,0,1,0,0,1,0,2,True,Eléctrica,LED,77.2,Invierno,10.0,197.42,True,18,Efficient
1419,Casa,102.3,1,2,12.0,Good,A,False,3,False,14.5,3195.39,3,1,2,3,1,0,10,True,Eléctrica,Incandescente,63.3,Verano,27.2,1024.29,True,17,Moderate
1420,Casa,96.7,1,1,20.0,Good,E,False,1,False,8.0,650.34,0,1,0,1,1,0,3,True,Eléctrica,Mixta,75.3,Verano,26.8,153.87,True,19,Moderate
1421,Departamento,67.8,2,1,28.0,Average,B,False,1,True,19.7,388.35,1,1,2,2,1,0,7,False,Ninguna,LED,67.1,Invierno,11.5,286.77,True,19,Moderate
1422,Casa,98.9,3,1,51.0,Poor,E,False,3,False,8.7,1144.23,2,1,4,4,1,0,12,False,Ninguna,LED,47.9,Verano,29.0,541.08,True,19,Moderate
1423,Casa,109.0,4,1,14.0,Good,C,False,1,False,8.0,1330.21,0,1,0,0,1,1,3,True,Eléctrica,Mixta,55.3,Verano,21.3,179.19,True,18,Moderate
1424,Pequeño Comercio,97.0,2,1,7.0,Excellent,A,False,6,False,8.0,935.14,0,2,8,5,0,0,15,True,Eléctrica,LED,72.7,Primavera,22.9,363.7,True,21,Efficient
1425,Departamento,77.8,2,3,13.0,Average,B,False,1,True,20.3,980.52,1,1,1,2,1,0,6,True,Eléctrica,Mixta,87.8,Otoño,14.0,529.34,True,20,Inefficient
1426,Casa,142.3,1,1,19.0,Good,C,False,2,False,8.0,566.65,1,1,4,1,1,0,8,True,Eléctrica,LED,62.0,Otoño,13.4,143.93,True,18,Efficient
1427,Departamento,52.9,1,1,34.0,Poor,C,False,1,False,8.0,985.09,1,1,0,0,1,0,3,True,Gas,LED,54.0,Invierno,9.9,103.38,True,21,Moderate
1428,Casa,112.5,5,4,9.0,Good,B,False,6,True,13.4,1414.53,1,1,7,6,1,0,16,True,Eléctrica,Mixta,82.3,Otoño,15.3,743.41,True,19,Efficient
1429,Casa,105.2,2,2,44.0,Poor,E,True,2,False,13.2,958.8,1,2,1,6,1,0,11,True,Gas,Mixta,47.5,Invierno,5.8,203.47,True,17,Moderate
1430,Departamento,44.8,2,1,40.0,Poor,A,False,2,False,11.8,150.97,1,1,1,1,1,0,5,True,Gas,Incandescente,57.1,Primavera,20.8,319.37,True,20,Inefficient
1431,Casa,176.7,4,1,77.0,Poor,D,False,2,False,13.8,6088.72,4,1,3,3,1,1,13,False,Ninguna,LED,32.1,Otoño,13.0,401.4,True,19,Moderate
1432,Casa,169.3,6,5,31.0,Average,C,False,7,False,8.8,3213.92,2,2,2,6,1,0,13,True,Gas,Mixta,69.3,Verano,28.2,605.95,True,18,Moderate
1433,Departamento,76.6,1,1,42.0,Good,B,False,1,False,16.9,1290.38,1,1,1,1,1,1,6,True,Gas,LED,69.6,Otoño,13.4,268.74,True,20,Efficient
1434,Departamento,98.3,4,5,12.0,Good,A,False,3,True,20.9,2174.7,1,1,3,2,1,0,8,False,Ninguna,Mixta,54.5,Verano,27.1,760.72,True,20,Moderate
1435,Casa,100.2,1,1,35.0,Good,E,False,1,True,19.5,2651.99,1,1,1,1,1,0,5,True,Gas,LED,58.7,Verano,34.0,395.35,True,17,Moderate
1436,Departamento,107.1,2,1,20.0,Good,B,False,5,False,9.6,2148.77,0,2,6,2,1,0,11,False,Ninguna,Mixta,62.3,Invierno,10.8,350.89,True,20,Moderate
1437,Pequeño Comercio,42.4,1,1,54.0,Poor,D,False,2,False,10.7,1371.28,1,2,3,3,0,0,9,False,Ninguna,LED,39.0,Primavera,19.4,205.93,True,20,Moderate
1438,Casa,94.0,1,3,18.0,Good,C,False,1,False,12.2,1125.21,0,1,1,1,1,0,4,True,Eléctrica,Mixta,65.8,Verano,30.5,237.05,True,16,Moderate
1439,Casa,50.8,2,5,49.0,Poor,C,False,2,False,15.6,587.08,0,1,2,1,1,0,5,True,Gas,LED,52.4,Otoño,16.2,346.16,True,17,Moderate
1440,Departamento,63.7,1,1,42.0,Good,C,False,3,False,16.7,1018.63,0,2,4,2,1,0,9,False,Ninguna,Incandescente,50.9,Invierno,5.7,765.26,True,16,Moderate
1441,Casa,157.6,6,4,7.0,Good,B,False,7,False,9.5,2857.61,1,1,6,8,1,1,18,True,Eléctrica,LED,80.4,Otoño,14.8,432.16,True,18,Efficient
1442,Departamento,87.7,7,5,16.0,Average,A,False,5,False,15.2,544.9,1,2,5,5,1,0,14,True,Eléctrica,Incandescente,72.9,Invierno,7.8,982.5,True,20,Moderate
1443,Departamento,52.5,2,1,7.0,Excellent,A,False,1,False,14.2,461.5,1,1,1,0,1,0,4,True,Eléctrica,LED,92.6,Verano,28.5,286.12,True,18,Efficient
1445,Casa,136.2,2,2,31.0,Excellent,E,False,1,True,18.1,2158.43,2,1,0,3,1,0,7,True,Gas,Mixta,59.3,Otoño,15.1,432.52,True,15,Inefficient
1446,Casa,71.4,2,2,24.0,Good,E,False,5,True,20.6,1330.21,0,1,4,5,1,0,11,True,Eléctrica,Mixta,73.4,Otoño,14.1,648.81,True,19,Moderate
1447,Casa,93.1,1,1,13.0,Poor,B,False,1,False,10.4,1370.68,3,1,0,2,1,0,7,True,Eléctrica,Incandescente,82.4,Verano,28.8,654.74,True,18,Inefficient
1448,Casa,170.7,5,4,56.0,Good,E,False,4,True,17.0,7322.67,5,1,1,7,1,0,15,True,Gas,Mixta,73.4,Otoño,11.6,634.93,True,20,Moderate
1449,Casa,44.0,2,1,19.0,Average,A,False,1,True,24.0,1559.07,2,1,1,4,1,1,10,True,Eléctrica,Incandescente,67.6,Verano,29.7,1378.32,True,21,Inefficient
1450,Departamento,64.2,3,1,20.0,Poor,E,False,1,False,16.2,1727.04,2,1,1,0,1,0,5,True,Eléctrica,Mixta,82.5,Invierno,3.6,636.66,True,20,Inefficient
1451,Casa,106.4,1,1,28.0,Poor,E,False,1,False,10.3,4959.76,4,1,0,1,1,0,7,False,Ninguna,LED,61.6,Primavera,18.9,208.74,True,18,Inefficient
1452,Departamento,84.2,2,2,17.0,Good,B,False,2,False,12.7,1330.21,3,1,2,4,1,0,11,True,Eléctrica,Incandescente,81.7,Primavera,20.3,513.43,True,21,Moderate
1453,Casa,95.0,4,1,14.0,Good,C,False,3,False,13.9,1095.17,0,1,0,0,1,0,2,True,Eléctrica,Incandescente,84.9,Invierno,6.5,435.64,True,19,Efficient
1454,Casa,125.0,2,3,40.0,Excellent,E,False,1,False,12.1,662.31,0,1,2,1,1,0,5,False,Ninguna,Mixta,68.9,Verano,30.4,237.37,True,19,Moderate
1455,Casa,104.5,3,1,14.0,Good,B,False,1,True,16.2,1330.21,0,1,0,1,1,0,3,True,Eléctrica,LED,91.0,Verano,22.9,200.63,True,14,Efficient
1456,Casa,111.4,6,5,28.0,Average,A,False,2,False,13.7,3350.76,5,1,2,3,1,1,13,True,Gas,Incandescente,59.0,Otoño,19.3,742.23,True,17,Inefficient
1457,Casa,179.4,4,1,21.0,Excellent,B,False,2,True,18.2,2470.21,2,1,1,2,1,0,7,True,Eléctrica,Incandescente,92.9,Verano,28.2,864.61,True,20,Moderate
1458,Casa,232.6,7,2,5.0,Good,B,False,7,False,13.2,1330.21,2,2,9,9,1,0,23,True,Eléctrica,LED,75.8,Invierno,6.1,910.73,True,19,Efficient
1459,Casa,98.1,2,1,21.0,Good,D,False,4,False,12.6,829.07,1,1,5,1,1,0,9,True,Eléctrica,Mixta,83.8,Verano,26.7,401.28,True,20,Moderate
1460,Departamento,63.1,2,2,25.0,Good,E,False,1,True,19.4,1050.59,0,2,1,1,1,0,5,True,Eléctrica,LED,78.3,Invierno,8.6,470.68,True,19,Inefficient
1461,Departamento,57.6,5,2,35.0,Poor,E,False,6,True,23.5,926.08,1,1,8,4,1,0,15,True,Gas,LED,71.2,Primavera,21.1,682.43,True,20,Moderate
1462,Departamento,68.1,1,2,32.0,Average,C,False,2,True,22.8,323.39,1,1,0,2,1,0,5,True,Gas,Mixta,70.6,Verano,23.2,871.92,True,20,Inefficient
