id,tipo_vivienda,metros_cuadrados,habitaciones,baños,antiguedad_vivienda,aislamiento,eficiencia_construccion,paneles_solares,cantidad_personas,trabajo_remoto,horas_en_casa,ingreso_mensual,aires_acondicionados,heladeras,televisores,computadoras,lavadoras,secadoras,cantidad_equipos,calefaccion,tipo_calefaccion,tipo_iluminacion,electrodomesticos_eficientes,factor_estacional,temperatura_media,consumo_kwh,uso_horario_pico,horas_alto_consumo,tarifa_kwh,costo_estimado,energy_efficiency_score,categoria
2802,Casa,60.4,3,3,24.0,Excellent,C,False,3,True,16.4,532.81,0,2,2,3,1,0,13,True,Eléctrica,Mixta,62.3,Verano,30.3,575.48,False,13,0.175,100.71,71.21,Ineficiente
2803,Pequeño Comercio,70.6,1,1,74.0,Average,E,False,1,False,10.6,722.78,0,2,0,1,0,0,10,False,Ninguna,Incandescente,63.5,Otoño,11.8,296.66,False,19,0.172,51.03,56.55,Moderado
2804,Casa,124.8,8,5,20.0,Poor,A,False,8,True,15.0,2267.31,0,1,5,4,1,0,16,True,Eléctrica,LED,77.2,Invierno,8.0,756.53,True,18,0.185,139.96,83.39,Ineficiente
2805,Departamento,55.5,2,1,,Excellent,C,False,5,False,11.9,806.42,1,1,1,3,1,0,11,False,Ninguna,Mixta,65.2,Primavera,20.2,315.78,False,16,0.174,54.95,44.76,Moderado
2806,Pequeño Comercio,53.8,1,1,65.0,Average,E,False,1,False,11.1,1366.51,0,2,1,0,0,1,9,True,Gas,LED,57.4,Invierno,9.6,150.54,False,17,0.182,27.4,29.72,Eficiente
2807,Casa,94.0,5,4,22.0,Good,D,False,5,False,9.5,1098.68,0,1,3,8,1,0,17,True,Eléctrica,Mixta,57.2,Otoño,18.4,287.48,False,18,0.16,46.0,29.74,Eficiente
2808,Casa,147.2,2,1,49.0,Poor,E,False,1,False,8.0,863.65,1,1,1,0,1,0,9,True,Gas,Mixta,60.6,Verano,33.0,234.45,True,19,0.186,43.61,47.72,Moderado
2809,Departamento,83.4,3,4,45.0,Poor,E,False,2,False,15.9,1431.26,0,1,1,1,1,0,6,True,Gas,LED,72.8,Otoño,15.3,264.57,False,6,0.194,51.33,57.14,Moderado
2810,Pequeño Comercio,139.6,5,3,26.0,Excellent,A,False,6,False,14.2,3475.66,0,3,4,0,0,1,16,True,Eléctrica,LED,61.0,Invierno,12.2,647.9,True,18,0.196,126.99,71.99,Ineficiente
2811,Departamento,60.1,1,1,18.0,Excellent,B,False,1,False,14.5,1598.81,2,1,1,3,1,0,12,True,Eléctrica,LED,70.0,Verano,29.5,324.65,False,14,0.2,64.93,45.34,Moderado
2812,Casa,92.6,1,2,69.0,Average,E,False,1,False,9.3,1857.64,0,1,0,1,1,0,4,True,Gas,LED,55.5,Primavera,18.7,104.96,False,11,0.19,19.94,41.4,Eficiente
2813,Casa,79.4,2,1,73.0,Poor,C,True,3,False,14.6,1298.42,0,1,1,2,1,0,9,True,Gas,Incandescente,49.3,Verano,27.9,291.1,False,13,0.162,47.16,51.4,Moderado
2814,Departamento,71.8,4,1,12.0,Good,B,False,2,False,10.2,772.73,0,2,1,3,1,0,8,True,Eléctrica,Mixta,51.9,Otoño,11.7,195.64,False,20,0.144,28.17,43.67,Moderado
2815,Departamento,87.6,2,1,26.0,Excellent,B,False,3,True,,515.41,0,1,1,3,1,0,10,False,Ninguna,Mixta,60.8,Primavera,16.8,609.49,True,15,0.201,122.51,100.43,Ineficiente
2816,Casa,132.9,3,2,49.0,Average,C,False,2,False,12.6,1077.93,0,2,0,2,1,0,13,True,Gas,Incandescente,69.2,Verano,30.1,511.06,True,15,0.205,104.77,60.83,Moderado
2817,Pequeño Comercio,56.0,3,5,30.0,Good,A,False,4,False,14.8,983.58,0,3,5,4,0,0,18,True,Eléctrica,Mixta,68.1,Otoño,13.7,610.06,False,10,0.138,84.19,46.3,Moderado
2818,Casa,130.3,4,2,62.0,Poor,B,False,3,False,13.1,3268.24,3,1,8,2,1,1,21,True,Gas,LED,67.2,Invierno,7.8,421.06,False,16,0.138,58.11,31.86,Eficiente
2819,Casa,147.0,2,1,39.0,Good,E,False,2,True,19.0,4130.22,3,1,2,5,1,1,15,True,Gas,LED,80.3,Primavera,21.1,461.62,False,13,0.165,76.17,49.25,Moderado
2820,Casa,199.3,1,1,30.0,Poor,C,False,2,False,10.4,4745.99,5,2,1,1,1,1,16,True,Losa Radiante,Mixta,64.4,Otoño,14.6,416.24,True,21,0.208,86.58,51.95,Moderado
2821,Casa,118.1,3,1,18.0,Poor,A,False,4,True,17.6,2745.73,0,1,4,3,1,0,12,True,Eléctrica,Mixta,80.7,Invierno,14.8,911.21,False,19,0.179,163.11,137.44,Ineficiente
2822,Casa,76.2,4,1,24.0,Poor,E,False,3,False,11.9,935.33,2,1,1,3,1,0,12,True,Eléctrica,Mixta,79.4,Invierno,11.1,518.13,False,15,0.202,104.66,71.88,Ineficiente
2823,Casa,102.1,4,4,51.0,Poor,E,False,7,False,14.5,544.95,2,2,4,9,1,0,23,True,Gas,Mixta,64.5,Verano,26.1,999.5,True,19,0.193,192.9,79.23,Ineficiente
2824,Casa,217.9,8,1,11.0,Good,A,False,7,False,8.0,1733.49,2,2,6,8,1,0,24,True,Eléctrica,Mixta,73.4,Otoño,17.7,490.48,True,15,0.162,79.46,30.96,Eficiente
2825,Casa,177.3,3,4,30.0,Good,E,False,8,False,15.0,1279.05,0,2,2,6,1,0,15,True,Eléctrica,LED,73.0,Invierno,7.4,818.76,False,12,0.207,169.48,82.65,Ineficiente
2826,Departamento,55.2,2,2,10.0,Average,B,False,1,False,14.3,1555.36,1,1,0,0,1,1,8,True,Eléctrica,LED,72.3,Verano,28.8,362.8,False,20,0.164,59.5,78.68,Ineficiente
2827,Casa,132.0,4,5,48.0,Poor,E,False,5,False,8.0,3254.66,2,1,1,5,1,1,16,True,Gas,Mixta,60.0,Primavera,25.8,380.97,False,14,0.149,56.76,34.35,Eficiente
2828,Casa,89.4,2,4,19.0,Poor,A,True,2,False,15.0,1345.84,0,2,3,1,1,0,10,True,Eléctrica,Incandescente,58.0,Invierno,10.3,550.38,True,20,0.149,82.01,100.32,Ineficiente
2829,Casa,68.3,1,1,21.0,Good,A,False,2,True,17.6,1082.59,2,1,1,2,1,1,15,True,Eléctrica,LED,54.8,Verano,25.1,629.07,True,22,0.165,103.8,77.1,Ineficiente
2830,Casa,104.1,3,1,15.0,Average,C,False,3,True,20.5,788.62,0,2,2,3,1,0,12,True,Eléctrica,Mixta,80.7,Verano,28.6,557.45,False,16,0.169,94.21,73.5,Ineficiente
2831,Casa,76.4,3,3,31.0,Poor,B,False,1,True,21.0,596.38,1,1,2,1,1,0,11,True,Gas,LED,,Otoño,16.3,355.14,True,19,0.177,62.86,62.1,Moderado
2832,Casa,203.1,6,1,10.0,Excellent,C,False,4,True,14.4,3028.04,3,1,2,3,1,0,12,True,Eléctrica,Mixta,51.1,Primavera,18.8,481.77,False,8,0.141,67.93,56.53,Moderado
2833,Departamento,42.1,1,1,42.0,Poor,B,False,2,False,10.7,672.81,0,1,0,2,1,0,8,True,Gas,LED,34.4,Verano,29.5,171.21,False,13,0.145,24.83,34.63,Eficiente
2834,Casa,204.7,6,3,50.0,Excellent,E,False,4,True,17.9,4687.97,4,2,6,3,1,1,21,False,Ninguna,Mixta,69.9,Otoño,17.3,962.32,True,15,0.183,176.1,79.95,Ineficiente
2835,Departamento,56.1,1,1,31.0,Poor,D,False,1,False,20.3,715.0,1,2,1,0,1,0,7,False,Ninguna,Incandescente,57.4,Verano,26.6,724.47,False,16,0.139,100.7,170.12,Ineficiente
2836,Departamento,47.9,5,3,8.0,Good,B,False,6,False,13.9,738.7,0,1,5,5,1,0,13,False,Ninguna,LED,,Primavera,20.7,2944.2111582826888,False,11,0.183,78.57,42.43,Eficiente
2837,Casa,53.9,1,1,5.0,Good,B,False,4,False,12.2,1381.6,0,1,5,4,1,1,16,True,Eléctrica,LED,85.1,Primavera,22.7,291.51,False,6,0.181,52.76,26.74,Eficiente
2838,Departamento,79.9,1,1,42.0,Good,A,False,3,True,17.7,598.7,0,1,1,2,1,0,8,True,Gas,LED,62.3,Invierno,9.9,374.43,False,13,0.18,67.4,69.85,Ineficiente
2839,Departamento,59.9,5,1,29.0,Good,A,False,3,True,23.1,887.2,0,1,1,5,1,0,11,True,Eléctrica,LED,44.0,Invierno,6.5,580.16,True,19,0.205,118.93,98.71,Ineficiente
2840,Casa,134.6,7,3,21.0,Good,B,False,3,False,12.9,1371.3,0,1,1,3,1,0,10,True,Eléctrica,Mixta,79.2,Otoño,14.6,366.11,True,15,0.108,39.54,61.77,Moderado
2841,Casa,134.7,3,1,61.0,Average,D,False,2,False,13.4,1712.76,2,2,0,3,1,1,13,True,Gas,Incandescente,63.6,Otoño,16.5,717.15,False,14,0.184,131.96,86.48,Ineficiente
2842,Departamento,74.3,3,1,44.0,Excellent,B,False,1,False,11.3,501.39,0,1,1,0,1,0,7,True,Gas,LED,42.0,Otoño,17.7,110.97,False,12,0.162,17.98,24.71,Eficiente
2843,Casa,184.5,8,1,53.0,Average,E,False,3,True,17.8,5273.36,5,2,1,4,1,0,16,True,Gas,LED,44.3,Primavera,18.1,589.42,True,17,0.183,107.86,64.76,Moderado
2844,Casa,134.1,2,1,24.0,Good,A,False,6,True,21.2,770.47,0,2,2,7,1,0,17,True,Eléctrica,Mixta,60.9,Verano,27.5,740.5,False,17,0.218,161.43,71.36,Ineficiente
2845,Departamento,119.9,3,2,16.0,Excellent,D,False,5,False,8.7,1058.76,1,1,4,1,1,0,15,True,Eléctrica,Incandescente,69.4,Verano,30.3,501.74,False,2,0.176,88.31,37.64,Eficiente
2846,Casa,36.5,1,1,44.0,Excellent,E,False,1,True,18.7,675.76,2,1,0,1,1,1,10,True,Gas,LED,72.0,Invierno,12.2,191.24,True,17,0.162,30.98,36.15,Eficiente
2847,Casa,70.0,2,1,5.0,Good,A,False,3,False,8.0,983.02,0,1,2,2,1,0,10,True,Eléctrica,Mixta,100.0,Primavera,17.8,195.19,True,16,0.171,33.38,37.78,Eficiente
2848,Casa,138.2,3,3,22.0,Excellent,B,False,1,True,24.0,9139.41,2,1,1,3,1,1,16,True,Losa Radiante,Mixta,50.7,Otoño,12.5,855.46,True,23,0.169,144.57,108.98,Ineficiente
2849,Departamento,63.8,1,2,13.0,Excellent,A,False,1,True,21.2,2201.35,1,1,1,1,1,0,8,True,Eléctrica,Mixta,67.5,Otoño,19.7,216.13,False,12,0.159,34.36,41.13,Eficiente
2850,Departamento,69.3,1,1,39.0,Good,B,False,1,True,17.7,706.65,0,1,0,1,1,0,12,True,Gas,Mixta,72.7,Invierno,10.8,424.15,True,18,0.166,70.41,59.47,Moderado
2851,Pequeño Comercio,158.1,4,5,15.0,Excellent,E,False,6,False,15.1,2370.81,0,2,3,5,0,0,14,True,Eléctrica,Mixta,75.8,Otoño,14.0,738.29,False,11,0.176,129.94,75.94,Ineficiente
2852,Casa,219.9,4,2,42.0,Poor,E,False,5,False,11.8,4646.93,5,2,4,4,1,0,22,True,Gas,Mixta,51.3,Otoño,16.2,700.86,False,11,0.165,115.64,43.15,Moderado
2853,Departamento,56.3,1,1,18.0,Poor,D,False,2,True,19.9,1135.78,0,2,1,3,1,0,12,True,Eléctrica,Mixta,77.8,Primavera,16.5,444.09,True,23,0.159,70.61,79.03,Ineficiente
2854,Departamento,82.6,5,3,17.0,Average,A,False,4,False,,691.75,1,1,2,2,1,0,12,True,Eléctrica,Mixta,91.8,Invierno,7.1,445.76,False,16,0.184,82.02,60.07,Moderado
2855,Casa,231.0,8,5,19.0,Average,C,False,7,False,8.8,1793.32,4,1,2,3,1,0,16,False,Ninguna,Mixta,61.9,Primavera,17.0,399.34,True,16,0.207,82.66,36.42,Eficiente
2856,Casa,157.7,4,5,30.0,Excellent,A,False,4,False,11.4,3796.21,5,1,8,3,1,0,23,True,Eléctrica,Mixta,81.5,Verano,27.5,854.61,False,22,0.142,121.35,65.11,Moderado
2857,Departamento,46.7,4,2,17.0,Good,A,False,3,True,24.0,976.52,0,1,4,4,1,0,13,True,Eléctrica,Incandescente,78.9,Invierno,8.3,1048.48,True,17,0.163,170.9,136.8,Ineficiente
2858,Casa,136.2,1,3,31.0,Good,A,True,1,True,20.4,3968.87,3,1,1,1,1,0,10,False,Ninguna,Incandescente,65.2,Verano,32.7,632.39,True,19,0.163,103.08,115.31,Ineficiente
2859,Casa,89.9,4,3,42.0,Poor,A,False,5,True,24.0,1429.87,0,2,2,7,1,0,15,True,Gas,Mixta,72.4,Otoño,15.7,1034.93,False,8,0.19,196.64,90.41,Ineficiente
2860,Casa,53.0,2,1,25.0,Excellent,C,False,5,True,24.0,706.5,0,1,0,5,1,0,13,True,Eléctrica,LED,88.8,Otoño,10.9,774.29,False,10,0.187,144.79,80.76,Ineficiente
2861,Casa,74.5,1,1,,Good,A,False,1,True,23.1,782.93,0,1,0,1,1,0,8,False,Ninguna,Mixta,85.3,Verano,31.3,473.19,False,17,0.214,101.26,106.97,Ineficiente
2862,Casa,58.5,1,1,31.0,Good,E,False,2,True,23.9,789.07,0,1,2,4,1,0,12,True,Gas,Mixta,54.1,Otoño,17.3,374.3,True,18,0.184,68.87,48.98,Moderado
2863,Casa,84.3,3,3,41.0,Good,C,False,1,False,8.0,1370.95,0,1,1,2,1,0,10,True,Gas,Incandescente,59.9,Primavera,22.4,271.16,True,19,0.199,53.96,44.47,Moderado
2864,Casa,309.5,8,5,40.0,Poor,E,False,6,False,11.8,2432.42,1,2,7,4,1,0,20,True,Gas,Mixta,45.7,Otoño,14.3,726.6,True,17,0.164,119.16,58.46,Moderado
2865,Casa,135.0,5,3,42.0,Good,E,False,3,False,12.9,1895.63,2,1,2,4,1,0,17,True,Gas,Mixta,57.9,Otoño,13.1,388.99,False,14,0.173,67.3,38.22,Eficiente
2866,Casa,96.7,6,4,45.0,Poor,A,True,4,True,22.9,668.35,1,1,5,1,1,0,13,False,Ninguna,Mixta,52.6,Invierno,14.3,367.11,True,17,0.177,64.98,48.64,Moderado
2867,Departamento,67.8,1,1,12.0,Good,E,False,1,False,13.2,756.29,0,2,1,1,1,0,11,False,Ninguna,LED,76.4,Invierno,7.6,183.32,False,15,0.145,26.58,24.16,Eficiente
2868,Casa,214.7,7,4,,Excellent,A,False,8,False,18.1,566.94,0,1,4,5,1,0,13,True,Eléctrica,Mixta,73.4,Verano,26.6,837.27,False,15,0.212,177.5,104.58,Ineficiente
2869,Casa,130.0,3,3,21.0,Good,D,False,2,False,13.8,1102.42,1,1,2,0,1,0,6,True,Eléctrica,Incandescente,64.0,Verano,27.2,418.14,True,19,0.169,70.67,123.56,Ineficiente
2870,Casa,257.9,8,4,25.0,Poor,B,False,8,False,12.2,6579.57,2,1,6,7,1,0,22,True,Losa Radiante,Incandescente,80.6,Otoño,12.2,1168.09,False,16,0.17,198.58,87.05,Ineficiente
2871,Pequeño Comercio,162.1,8,4,57.0,Poor,A,False,8,False,8.0,1789.06,0,2,5,3,0,0,13,True,Gas,Mixta,53.5,Invierno,11.8,359.89,False,13,0.17,61.18,39.32,Eficiente
2872,Casa,159.0,3,1,54.0,Excellent,E,False,2,False,12.8,4797.71,1,1,0,2,1,1,11,False,Ninguna,Mixta,62.9,Primavera,17.0,242.04,True,21,0.198,47.92,39.82,Eficiente
2873,Casa,223.6,8,3,22.0,Good,C,False,3,False,8.8,2126.65,3,1,1,1,1,0,8,True,Eléctrica,Incandescente,62.7,Otoño,17.6,318.36,True,19,0.173,55.08,71.98,Ineficiente
2874,Casa,104.9,1,1,31.0,Poor,D,False,1,False,10.7,3200.52,2,1,0,2,1,0,11,True,Gas,LED,62.0,Invierno,6.5,113.17,True,15,0.239,27.05,14.65,Eficiente
2875,Casa,100.4,6,4,43.0,Good,E,False,5,True,22.0,3111.71,0,2,3,3,1,0,17,False,Ninguna,Mixta,47.6,Primavera,12.1,1081.91,True,17,0.194,209.89,111.66,Ineficiente
2876,Casa,113.6,4,4,26.0,Excellent,A,False,4,False,9.4,1590.58,0,1,1,2,1,0,14,True,Eléctrica,Mixta,76.0,Otoño,14.2,296.57,True,18,0.178,52.79,35.68,Eficiente
2877,Departamento,52.7,2,2,14.0,Good,A,False,2,False,12.5,441.19,0,2,2,1,1,0,12,True,Eléctrica,Mixta,63.4,Primavera,22.0,307.46,True,19,0.16,49.19,47.19,Moderado
2878,Casa,68.0,2,3,69.0,Average,E,True,3,False,13.3,1187.32,0,2,1,1,1,0,13,True,Gas,LED,59.3,Otoño,14.1,226.52,False,15,0.212,48.02,32.56,Eficiente
2879,Casa,74.8,2,1,37.0,Excellent,C,False,3,True,16.6,3975.07,0,2,2,6,1,1,17,True,Gas,Mixta,79.4,Verano,26.4,582.22,True,20,0.188,109.46,61.78,Moderado
2880,Casa,199.8,6,5,44.0,Good,C,False,5,False,11.7,4548.0,5,1,5,2,1,0,19,True,Gas,Mixta,66.9,Invierno,2.7,641.16,True,22,0.216,138.49,64.73,Moderado
2881,Casa,43.7,1,1,56.0,Poor,E,False,1,False,13.8,615.5,0,1,0,1,1,0,5,False,Ninguna,Mixta,65.8,Otoño,20.8,148.3,False,11,0.156,23.13,41.3,Eficiente
2882,Casa,111.7,3,4,8.0,Excellent,A,False,2,False,13.6,1865.67,0,2,1,1,1,0,19,True,Eléctrica,LED,77.7,Invierno,3.1,441.01,True,17,0.189,83.35,39.25,Eficiente
2883,Casa,123.6,4,1,45.0,Poor,D,False,3,False,,1281.56,2,2,2,1,1,0,12,True,Gas,Mixta,75.6,Verano,28.1,670.9,True,17,0.154,103.32,91.57,Ineficiente
2884,Casa,235.4,2,1,14.0,Poor,B,False,1,False,16.6,3881.81,4,1,0,0,1,1,11,True,Eléctrica,Incandescente,97.8,Invierno,4.5,972.62,True,17,0.19,184.8,152.91,Ineficiente
2885,Departamento,63.5,4,2,,Excellent,E,False,5,False,17.0,732.99,0,2,5,3,1,0,13,True,Eléctrica,Incandescente,69.4,Primavera,21.5,728.71,False,15,0.17,123.88,89.11,Ineficiente
2886,Departamento,97.7,2,1,9.0,Good,B,False,2,True,18.7,2054.25,0,1,1,1,1,0,6,True,Eléctrica,LED,86.0,Invierno,2.8,395.47,False,13,0.2,79.09,99.11,Ineficiente
2887,Casa,102.0,4,1,21.0,Excellent,C,False,2,False,,454.29,1,1,3,3,1,0,13,True,Eléctrica,Incandescente,66.9,Primavera,20.0,459.66,True,21,0.165,75.84,64.71,Moderado
2888,Casa,88.3,4,2,14.0,Average,B,False,8,True,18.9,1720.36,2,2,5,9,1,0,26,True,Eléctrica,LED,78.5,Invierno,10.1,923.94,True,18,0.16,147.83,61.93,Moderado
2889,Departamento,88.0,4,2,19.0,Good,A,False,2,False,11.4,581.72,1,1,2,3,1,0,16,False,Ninguna,Incandescente,70.6,Verano,29.0,628.8,True,21,0.203,127.65,78.16,Ineficiente
2890,Departamento,51.8,1,1,,Good,C,False,1,False,14.3,409.18,0,1,0,0,1,0,7,True,Eléctrica,Mixta,74.1,Verano,28.0,235.83,True,17,0.171,40.33,53.55,Moderado
2891,Casa,124.9,4,1,10.0,Excellent,C,False,4,True,22.5,2449.51,3,2,3,4,1,1,20,True,Eléctrica,Mixta,86.7,Verano,26.9,957.88,True,22,0.187,179.12,94.44,Ineficiente
2892,Casa,270.8,4,2,51.0,Good,D,False,4,False,,3655.51,0,2,3,2,1,0,10,False,Ninguna,Mixta,57.6,Verano,30.1,410.66,True,14,0.186,76.38,69.58,Ineficiente
2893,Casa,118.9,3,4,39.0,Poor,A,False,4,False,15.8,,0,2,5,1,1,0,15,True,Gas,Mixta,67.1,Otoño,14.0,454.55,False,12,0.183,83.18,46.19,Moderado
2894,Casa,172.9,3,1,44.0,Average,A,False,3,False,10.0,3139.64,1,1,0,3,1,1,11,True,Gas,Mixta,66.3,Invierno,11.3,317.11,False,16,0.132,41.86,42.16,Eficiente
2895,Departamento,70.3,2,1,26.0,Good,A,False,4,True,19.3,1164.89,0,1,2,3,1,1,11,True,Eléctrica,Incandescente,80.5,Otoño,17.0,700.16,False,11,0.192,134.43,92.05,Ineficiente
2896,Departamento,54.0,1,1,35.0,Poor,C,False,3,True,23.8,546.54,0,1,4,5,1,0,15,False,Ninguna,Mixta,65.3,Otoño,12.3,803.92,True,17,0.187,150.33,88.88,Ineficiente
2897,Casa,75.2,3,2,4.0,Excellent,C,False,3,False,12.2,,0,1,1,2,1,0,7,True,Eléctrica,LED,63.8,Invierno,3.1,302.81,True,19,0.17,51.48,74.64,Ineficiente
2898,Casa,93.0,3,3,52.0,Poor,E,False,6,False,12.5,2856.77,0,2,4,4,1,0,17,False,Ninguna,Incandescente,46.9,Verano,21.5,784.85,False,13,0.176,138.13,72.9,Ineficiente
2899,Departamento,70.5,5,2,,Good,C,False,4,True,,901.81,0,2,4,3,1,0,15,True,Gas,Mixta,52.6,Verano,23.2,692.67,True,21,0.193,133.69,82.21,Ineficiente
2900,Departamento,51.1,3,2,22.0,Average,D,False,4,True,24.0,563.02,0,2,2,2,1,0,13,True,Eléctrica,LED,69.7,Primavera,17.9,422.45,True,18,0.204,86.18,54.01,Moderado
2901,Departamento,68.0,3,3,49.0,Poor,C,False,3,False,17.2,721.91,0,1,1,3,1,0,11,True,Gas,Mixta,52.6,Verano,26.1,377.27,False,20,0.176,66.4,63.23,Moderado
2902,Departamento,42.9,2,4,22.0,Good,D,False,3,False,8.8,177.4,1,1,3,2,1,0,13,True,Eléctrica,Mixta,,Primavera,17.3,260.69,False,7,0.206,53.7,25.54,Eficiente
2903,Departamento,51.1,2,1,58.0,Poor,E,False,3,True,20.3,719.35,0,1,2,4,1,1,14,True,Gas,Mixta,44.7,Invierno,6.5,458.86,False,14,0.174,79.84,49.03,Moderado
2904,Departamento,52.3,3,2,57.0,Poor,E,False,5,True,20.9,1166.11,0,2,4,3,1,0,16,True,Gas,LED,59.5,Otoño,16.9,580.59,False,21,0.166,96.38,68.97,Ineficiente
2905,Departamento,81.4,1,1,32.0,Excellent,E,False,2,False,17.0,978.68,2,1,4,3,1,0,13,True,Gas,Mixta,57.9,Invierno,3.4,480.88,False,15,0.241,115.89,64.01,Moderado
2906,Departamento,81.5,3,3,22.0,Good,A,False,4,False,8.7,624.12,1,1,2,3,1,0,11,True,Eléctrica,Mixta,84.5,Invierno,12.1,267.86,False,15,0.173,46.34,39.11,Eficiente
2907,Departamento,95.5,4,2,40.0,Good,D,True,2,False,8.0,968.27,0,1,1,3,1,0,12,True,Gas,LED,71.7,Otoño,15.4,100.89,True,15,0.155,15.64,9.02,Eficiente
2908,Casa,106.3,1,1,57.0,Poor,B,True,1,False,10.1,1138.67,4,1,0,1,1,0,11,True,Gas,Mixta,61.3,Otoño,18.7,190.87,False,16,0.162,30.92,26.9,Eficiente
2909,Pequeño Comercio,67.5,1,2,15.0,Poor,E,False,1,False,10.2,385.04,0,2,1,0,0,1,7,True,Eléctrica,Mixta,65.1,Primavera,19.6,150.79,True,20,0.184,27.75,37.95,Eficiente
2910,Departamento,65.4,3,2,19.0,Good,C,False,8,True,19.9,1775.45,0,2,1,7,1,1,24,True,Eléctrica,LED,,Verano,28.7,604.46,False,12,0.202,122.1,39.3,Eficiente
2911,Departamento,65.7,2,3,40.0,Good,C,False,1,True,24.0,1390.54,0,1,0,1,1,0,8,True,Gas,Mixta,67.6,Otoño,14.1,397.24,True,22,0.196,77.86,97.1,Ineficiente
2912,Departamento,91.5,3,1,47.0,Poor,C,False,2,True,24.0,1289.0,0,1,0,2,1,0,11,True,Gas,LED,49.0,Verano,29.6,493.63,False,16,0.161,79.47,81.47,Ineficiente
2913,Casa,112.5,2,1,,Poor,A,False,2,False,15.4,3570.37,5,1,0,2,1,1,14,True,Eléctrica,Mixta,89.9,Otoño,17.3,365.99,False,23,0.17,62.22,50.64,Moderado
2914,Departamento,84.7,5,3,15.0,Good,E,False,1,True,23.9,1076.89,0,1,1,2,1,1,8,True,Eléctrica,Mixta,,Verano,35.9,473.66,True,18,0.172,81.47,103.99,Ineficiente
2915,Casa,136.9,7,3,39.0,Excellent,D,False,8,False,16.7,,3,1,7,7,1,0,25,True,Gas,Incandescente,62.6,Otoño,7.3,1351.67,True,17,0.168,227.08,93.39,Ineficiente
2916,Casa,247.6,8,5,51.0,Good,B,False,6,False,,3131.41,5,2,2,5,1,0,18,True,Gas,Mixta,58.0,Primavera,19.5,473.1,True,20,0.145,68.6,47.45,Moderado
2917,Casa,152.1,7,3,11.0,Excellent,B,False,3,False,13.5,1461.29,2,2,0,2,1,1,15,True,Eléctrica,LED,76.9,Invierno,9.6,486.96,True,22,0.227,110.54,62.28,Moderado
2918,Casa,159.6,1,2,41.0,Excellent,B,False,2,False,16.2,3284.77,2,1,0,5,1,0,14,True,Gas,Mixta,64.8,Invierno,3.9,571.37,False,12,0.227,129.7,67.2,Ineficiente
2919,Departamento,42.4,1,2,26.0,Excellent,C,False,4,False,8.0,469.16,0,2,1,1,1,0,12,True,Eléctrica,Incandescente,64.3,Invierno,3.0,336.5,True,22,0.181,60.91,56.29,Moderado
2920,Departamento,77.0,3,1,9.0,Excellent,A,False,2,True,18.4,2296.33,1,2,1,2,1,0,11,True,Eléctrica,LED,59.1,Invierno,1.0,475.29,False,14,0.2,95.06,73.19,Ineficiente
2921,Casa,57.4,1,1,32.0,Excellent,E,False,1,False,15.5,1693.56,1,1,3,0,1,1,11,True,Gas,LED,76.2,Verano,28.7,294.67,False,12,0.152,44.79,41.02,Eficiente
2922,Departamento,95.4,2,4,41.0,Average,E,False,1,True,16.3,2662.14,2,1,1,2,1,0,10,False,Ninguna,Incandescente,86.6,Primavera,21.0,540.2,False,8,0.172,92.91,75.79,Ineficiente
2923,Departamento,80.2,2,3,20.0,Good,C,False,1,True,17.6,1599.32,0,1,0,1,1,0,7,True,Eléctrica,Mixta,82.7,Primavera,22.4,205.23,True,20,0.207,42.48,49.09,Moderado
2924,Departamento,41.8,3,1,13.0,Excellent,B,False,4,False,11.7,518.5,0,1,2,0,1,0,13,True,Eléctrica,Mixta,78.2,Primavera,20.0,353.47,False,7,0.148,52.31,40.31,Eficiente
2925,Casa,93.0,3,1,14.0,Good,E,True,1,False,15.2,1348.24,1,1,1,0,1,0,7,True,Eléctrica,Incandescente,74.3,Verano,24.5,220.32,True,17,0.198,43.62,52.44,Moderado
2926,Departamento,81.0,2,2,25.0,Good,E,False,2,False,10.2,2683.68,2,2,1,0,1,0,11,True,Eléctrica,Incandescente,67.7,Primavera,17.4,258.91,False,8,0.189,48.93,31.52,Eficiente
2927,Casa,123.4,3,1,34.0,Good,A,False,1,False,16.0,1386.77,1,1,1,0,1,0,8,True,Gas,Mixta,53.7,Verano,24.7,398.65,False,13,0.171,68.17,73.82,Ineficiente
2928,Casa,252.0,6,4,19.0,Poor,C,False,5,False,15.5,7991.33,2,2,8,2,1,0,18,True,Losa Radiante,Incandescente,65.9,Primavera,17.9,740.17,False,15,0.156,115.47,68.58,Ineficiente
2929,Casa,65.2,1,1,24.0,Poor,B,False,1,False,8.0,1538.31,0,1,1,0,1,1,4,False,Ninguna,LED,56.4,Verano,31.0,75.04,True,17,0.174,13.06,29.44,Eficiente
2930,Casa,143.4,2,1,14.0,Good,A,False,5,False,8.1,2971.81,3,1,1,5,1,0,11,False,Ninguna,Mixta,78.2,Verano,27.1,417.65,False,18,0.2,83.53,68.14,Ineficiente
2931,Departamento,49.8,3,1,16.0,Excellent,B,False,3,False,13.6,362.32,1,1,3,5,1,0,15,True,Eléctrica,Incandescente,62.3,Verano,27.4,565.66,False,10,0.157,88.81,53.65,Moderado
2932,Casa,150.5,6,4,5.0,Good,A,False,6,False,8.0,,0,1,5,5,1,0,16,False,Ninguna,LED,72.5,Verano,29.5,321.99,True,16,0.173,55.7,32.54,Eficiente
